	g_Acetanaerobacterium	g_Acetitomaculum	g_Acidaminococcus	g_Actinomyces	g_Adlercreutzia	g_Aestuariispira	g_Akkermansia	g_Alistipes	g_Allisonella	g_Allobaculum	g_Alloprevotella	g_Anaerofilum	g_Anaerofustis	g_Anaerorhabdus	g_Anaerosporobacter	g_Anaerostipes	g_Anaerotruncus	g_Arcanobacterium	g_Bacteroides	g_Barnesiella	g_Bifidobacterium	g_Bilophila	g_Blautia	g_Butyricicoccus	g_Butyricimonas	g_Butyrivibrio	g_Campylobacter	g_Catabacter	g_Catenibacterium	g_Cerasicoccus	g_Christensenella	g_Citrobacter	g_Cloacibacillus	g_Clostridium_III	g_Clostridium_IV	g_Clostridium_sensu_stricto	g_Clostridium_XlVa	g_Clostridium_XlVb	g_Clostridium_XVIII	g_Collinsella	g_Comamonas	g_Coprobacillus	g_Coprobacter	g_Coprococcus	g_Corynebacterium	g_Defluviitalea	g_Desulfomicrobium	g_Desulfovibrio	g_Dialister	g_Dorea	g_Eggerthella	g_Eggerthia	g_Eisenbergiella	g_Elusimicrobium	g_Enterobacter	g_Enterococcus	g_Enterorhabdus	g_Escherichia.Shigella	g_Ethanoligenens	g_Eubacterium	g_Ezakiella	g_Faecalibacterium	g_Faecalicoccus	g_Faecalitalea	g_Flavonifractor	g_Frondihabitans	g_Fusicatenibacter	g_Fusobacterium	g_Gemella	g_Gemmiger	g_Gordonibacter	g_Gracilibacter	g_Guggenheimella	g_Haemophilus	g_Hafnia	g_Hespellia	g_Holdemanella	g_Holdemania	g_Howardella	g_Hungatella	g_Hydrogenoanaerobacterium	g_Intestinibacter	g_Intestinimonas	g_Lactobacillus	g_Lactococcus	g_Lactonifactor	g_Lautropia	g_Leuconostoc	g_Macellibacteroides	g_Mannheimia	g_Methanobrevibacter	g_Methanomassiliicoccus	g_Methanosphaera	g_Mitsuokella	g_Mogibacterium	g_Murdochiella	g_Neisseria	g_Odoribacter	g_Oligosphaera	g_Olsenella	g_Oscillibacter	g_Oxalobacter	g_Papillibacter	g_Parabacteroides	g_Paraprevotella	g_Parasutterella	g_Parvibacter	g_Parvimonas	g_Pelospora	g_Peptococcus	g_Peptoniphilus	g_Phascolarctobacterium	g_Porphyromonas	g_Prevotella	g_Proteus	g_Pseudobutyrivibrio	g_Pseudoflavonifractor	g_Pseudomonas	g_Raoultella	g_Rikenella	g_Romboutsia	g_Roseburia	g_Rothia	g_Ruminococcus	g_Ruminococcus2	g_Senegalimassilia	g_Slackia	g_Solobacterium	g_Sporobacter	g_Staphylococcus	g_Streptococcus	g_Subdoligranulum	g_Succinatimonas	g_Succiniclasticum	g_Sutterella	g_Terrisporobacter	g_Turicibacter	g_Ureaplasma	g_Vampirovibrio	g_Varibaculum	g_Veillonella	g_Victivallis	g_Weissella	g_Yersinia	uc_c_Alphaproteobacteria	uc_c_Clostridia	uc_c_Deltaproteobacteria	uc_c_Gammaproteobacteria	uc_c_Opitutae	uc_f_Clostridiales_Incertae_Sedis_XIII	uc_f_Coriobacteriaceae	uc_f_Cryomorphaceae	uc_f_Desulfovibrionaceae	uc_f_Enterobacteriaceae	uc_f_Erysipelotrichaceae	uc_f_Lachnospiraceae	uc_f_Peptostreptococcaceae	uc_f_Porphyromonadaceae	uc_f_Prevotellaceae	uc_f_Rhodospirillaceae	uc_f_Rikenellaceae	uc_f_Ruminococcaceae	uc_f_Streptophyta	uc_f_Sutterellaceae	uc_f_Synergistaceae	uc_f_Veillonellaceae	uc_k_Bacteria	uc_o_Bacillales	uc_o_Bacteroidales	uc_o_Burkholderiales	uc_o_Clostridiales	uc_o_Desulfovibrionales	uc_o_Lactobacillales	uc_o_Rhodospirillales	uc_p_Bacteroidetes	uc_p_Firmicutes	uc_p_Lentisphaerae	uc_p_Proteobacteria
2.4	0	0	0	0	0	0	0	370482963.2	0	0	0	0	0	0	0	9354694820	0	0	10558764451	277862222.4	1343000742	46310370.4	8011694079	324172592.8	0	0	0	0	0	0	0	0	0	0	138931111.2	0	972517778.4	231551852	1991345927	2824932594	0	0	231551852	0	0	0	0	0	8243245931	5696175559	0	0	0	0	0	0	463103704	0	0	0	0	16625422973	0	0	185241481.6	0	694655556	0	0	555724444.8	0	0	0	92620740.8	0	231551852	0	0	0	0	0	185241481.6	0	46310370.4	0	0	0	46310370.4	0	0	0	0	0	0	0	0	0	92620740.8	0	0	555724444.8	0	0	740965926.4	231551852	0	0	0	0	0	0	0	0	85025840050	0	0	277862222.4	0	0	0	370482963.2	43902231137	0	0	3704829632	0	185241481.6	0	0	0	138931111.2	0	0	0	3010174076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5279382225	0	0	0	0	0	277862222.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.41	0	0	0	46306523	0	0	0	1111356552	0	0	0	0	0	0	0	10928339428	0	0	14447635177	926130460	1713341351	324145661	7316430634	555678276	0	0	0	0	0	0	0	0	0	0	416758707	46306523	1574421782	416758707	3148843564	1667034828	0	0	648291322	0	0	0	0	0	11715550319	7686882818	0	0	0	0	0	0	648291322	0	0	0	0	27320848571	0	0	370452184	0	648291322	0	0	1574421782	0	0	0	92613046	0	0	0	0	0	0	0	46306523	0	46306523	0	0	0	0	0	0	0	0	0	0	0	0	0	463065230	0	0	1389195690	0	0	1620728305	370452184	92613046	0	0	0	0	0	0	0	35702329234	0	0	463065230	0	0	0	92613046	57836847229	0	0	3195150087	0	185226092	0	0	0	324145661	0	0	0	4815878392	46306523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138919569	6992284973	0	0	0	0	0	463065230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.42	0	0	0	0	0	0	0	46352792.05	0	0	0	0	0	0	0	1344230969	0	0	463527920.5	0	278116752.3	0	1297878177	46352792.05	0	0	0	0	0	0	0	0	0	0	92705584.09	0	92705584.09	0	139058376.1	46352792.05	0	0	46352792.05	0	0	0	0	0	417175128.4	787997464.8	0	0	0	0	0	0	0	0	0	0	0	1900464474	0	0	0	0	46352792.05	0	0	324469544.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46352792.05	0	0	46352792.05	46352792.05	0	0	0	0	0	0	0	0	11217375675	0	0	0	0	0	0	0	3059284275	0	0	278116752.3	0	0	0	0	0	0	0	0	0	787997464.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370822336.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3.1	0	92618584.3	0	0	0	0	740948674.4	28063431043	0	0	1528206641	0	0	0	0	6436991609	0	0	5510805766	231546460.7	324165045	463092921.5	7409486744	1111423012	463092921.5	0	0	0	138927876.4	0	0	0	0	0	16949200927	0	7594723913	324165045	648330090.1	509402213.6	0	0	185237168.6	20005614209	0	0	0	1204041596	0	1111423012	0	0	0	1481897349	0	0	0	0	0	0	0	44040136834	0	0	0	0	1898680978	0	0	2685938945	0	0	0	0	0	138927876.4	7363177452	0	0	0	740948674.4	46309292.15	370474337.2	0	0	0	0	0	0	0	463092921.5	0	0	463092921.5	555711505.8	0	0	416783629.3	0	231546460.7	2778557529	185237168.6	0	324165045	463092921.5	324165045	0	0	0	0	0	277855752.9	0	45475724891	0	0	0	0	0	0	0	22969408906	0	11438395161	10280662857	185237168.6	92618584.3	0	1250350888	0	277855752.9	0	0	0	1713443810	0	0	46309292.15	0	0	0	0	0	0	0	694639382.2	0	0	0	0	416783629.3	0	0	0	0	13244457555	0	1065113719	0	0	0	7872579665	0	0	0	0	1574515933	0	0	0	3287959743	0	0	0	0	926185843	0	0
3.2	0	0	0	0	0	0	277826598.3	8520015683	0	0	463044330.6	0	0	0	0	1203915260	0	0	1759568456	138913299.2	46304433.06	0	1435437425	138913299.2	92608866.12	0	0	0	0	0	0	0	0	0	9121973312	0	2037395055	92608866.12	138913299.2	0	0	0	0	2731961550	0	0	0	185217732.2	0	92608866.12	0	0	0	509348763.6	0	0	0	0	0	0	0	7964362486	0	0	0	0	694566495.9	0	0	972393094.2	0	0	0	0	0	0	370435464.5	0	0	0	231522165.3	0	138913299.2	0	0	0	0	0	0	0	92608866.12	0	0	46304433.06	92608866.12	0	0	92608866.12	46304433.06	46304433.06	601957629.8	0	0	0	46304433.06	46304433.06	0	0	0	0	0	46304433.06	0	5463923101	0	0	0	0	0	0	0	3056092582	0	1481741858	1805872889	0	0	0	277826598.3	0	0	0	0	0	370435464.5	0	0	0	0	0	0	0	0	0	0	463044330.6	0	0	0	0	0	0	0	0	0	3472832479	0	324131031.4	0	0	0	1481741858	0	0	0	0	277826598.3	0	0	0	648262062.8	0	0	0	0	185217732.2	0	0
3.3	0	0	0	0	0	0	879930985.8	39272709261	0	0	1898798443	0	0	0	0	2361920015	0	0	7780442401	416809414.3	185248628.6	509433728.6	4260718458	972555300.1	463121571.5	0	0	0	0	92624314.3	0	0	0	0	33900499032	0	8150939658	277872942.9	370497257.2	185248628.6	0	0	463121571.5	8660373387	0	0	0	1296740400	0	879930985.8	0	0	0	3658660415	0	0	0	0	0	0	0	40615761818	0	0	0	0	1065179614	0	0	1991422757	0	0	0	0	0	0	4260718458	0	0	0	185248628.6	46312157.15	185248628.6	0	0	0	0	0	0	0	277872942.9	0	0	185248628.6	370497257.2	0	0	602058042.9	0	0	2732417272	0	0	555745885.8	463121571.5	555745885.8	0	0	0	0	0	277872942.9	0	39967391618	0	0	0	0	0	0	0	14680953816	0	3056602372	5789019643	138936471.4	185248628.6	0	1250428243	0	138936471.4	0	0	0	2639792957	0	0	0	0	0	0	138936471.4	0	0	0	972555300.1	0	0	0	0	602058042.9	0	0	0	0	18710111488	0	1852486286	0	0	0	7548881615	0	0	0	0	277872942.9	0	0	0	3658660415	46312157.15	0	0	0	694682357.2	0	0
3.4	0	0	0	0	0	0	1667002525	15697607114	0	0	879806888.4	0	0	0	0	2037447531	46305625.7	0	3287699425	185222502.8	46305625.7	370445005.6	833501262.7	277833754.2	185222502.8	0	0	0	0	46305625.7	0	0	0	0	34405079899	0	3750755682	231528128.5	138916877.1	138916877.1	0	0	185222502.8	3380310676	0	0	0	787195637	0	138916877.1	0	0	0	9677875772	0	0	0	0	0	0	0	16299580248	0	0	0	0	277833754.2	0	0	509361882.8	0	0	0	0	0	46305625.7	509361882.8	0	0	0	138916877.1	0	0	0	0	0	0	0	0	0	46305625.7	0	0	46305625.7	92611251.41	0	0	138916877.1	0	0	1435474397	0	0	0	277833754.2	0	0	0	0	0	0	46305625.7	0	20976448444	0	0	0	0	0	0	0	3380310676	0	1759613777	1944836280	0	0	0	509361882.8	0	0	0	0	0	1389168771	0	0	0	0	0	0	185222502.8	0	0	46305625.7	416750631.3	0	0	0	0	46305625.7	0	0	0	0	6112342593	0	416750631.3	0	0	0	3287699425	0	0	0	0	324139379.9	0	0	0	879806888.4	0	0	0	0	324139379.9	0	0
3.5	0	0	0	0	0	0	370435241.3	15419366918	0	0	740870482.6	0	0	0	0	2315220258	0	0	2454133473	324130836.1	92608810.32	185217620.6	1481740965	185217620.6	185217620.6	0	0	0	0	46304405.16	0	0	0	0	16530672642	0	2778264310	138913215.5	277826431	231522025.8	0	0	231522025.8	4491527300	0	0	0	370435241.3	0	231522025.8	0	0	0	10696317592	0	0	0	0	0	0	0	10048055920	0	0	0	0	231522025.8	0	0	509348456.8	0	0	0	0	0	46304405.16	601957267.1	0	0	0	46304405.16	0	46304405.16	0	0	0	0	0	0	0	92608810.32	0	0	46304405.16	0	0	0	46304405.16	0	92608810.32	972392508.3	0	0	370435241.3	46304405.16	138913215.5	0	0	0	0	0	46304405.16	0	12918929040	0	0	0	0	0	0	0	4769353731	0	1528045370	1852176206	138913215.5	0	0	370435241.3	0	0	0	0	0	1898480612	0	0	0	0	0	0	46304405.16	0	0	46304405.16	92608810.32	0	0	0	0	92608810.32	0	0	0	0	5000875757	0	1018696914	0	46304405.16	0	1944785017	0	0	0	0	277826431	0	0	0	694566077.4	0	0	0	0	92608810.32	0	0
3.6	0	0	0	0	0	138912448.5	509345644.4	12316903765	0	0	2129990877	0	0	0	0	1064995438	0	0	2778248970	0	46304149.49	185216598	833474690.9	370433195.9	138912448.5	0	0	0	0	92608298.99	0	0	46304149.49	0	14400590493	0	5649106238	138912448.5	185216598	138912448.5	0	0	0	3796940258	0	0	0	231520747.5	0	46304149.49	0	0	0	64547984394	0	0	0	0	0	0	0	11761253971	0	0	0	0	138912448.5	0	0	601953943.4	0	0	0	0	0	0	231520747.5	0	0	0	0	0	46304149.49	0	0	0	0	0	0	0	92608298.99	0	0	92608298.99	0	0	0	231520747.5	0	46304149.49	787170541.4	0	0	0	46304149.49	138912448.5	0	0	0	0	0	138912448.5	0	18614268096	0	0	0	0	0	0	0	6389972630	0	9584958945	2037382578	0	0	0	370433195.9	0	0	0	0	0	833474690.9	0	0	0	0	0	0	92608298.99	0	0	231520747.5	138912448.5	0	0	0	46304149.49	138912448.5	0	0	0	0	3843244408	0	694562242.4	0	0	0	2685640671	0	0	0	0	277824897	0	0	0	879778840.4	0	0	0	0	185216598	0	0
3.7	0	0	0	0	0	231517742.8	324124839.9	7177050026	0	0	1111285165	0	0	0	0	2592998719	0	0	1528017102	92607097.11	46303548.56	0	1528017102	185214194.2	46303548.56	0	0	0	0	0	0	0	0	0	16669277480	0	5093390341	138910645.7	277821291.3	231517742.8	0	0	92607097.11	5695336472	0	0	0	416731937	0	416731937	0	0	0	18845544263	0	0	46303548.56	0	0	0	0	9168102614	0	0	0	0	231517742.8	0	0	324124839.9	0	0	0	0	0	92607097.11	694553228.3	0	0	0	46303548.56	0	0	0	0	0	0	0	0	0	185214194.2	0	0	0	0	0	0	46303548.56	0	46303548.56	648249679.8	0	0	138910645.7	185214194.2	46303548.56	0	0	0	0	0	0	0	12409351013	0	0	46303548.56	0	0	0	0	5139693890	0	1944749039	2268873879	46303548.56	0	0	509339034.1	0	0	0	0	0	601946131.2	0	0	0	0	0	0	509339034.1	0	0	370428388.5	92607097.11	0	0	0	0	185214194.2	0	0	0	0	4815569050	0	509339034.1	0	0	0	1898445491	0	0	0	0	370428388.5	0	0	0	463035485.6	0	0	0	0	92607097.11	0	0
3.8	0	0	0	0	0	0	972300734.9	8658106544	0	0	231500175	0	0	0	0	1342701015	0	0	1389001050	138900105	46300034.99	185200140	740800559.9	416700314.9	46300034.99	0	0	0	0	92600069.99	0	0	0	0	13797410428	0	2546501925	46300034.99	324100245	138900105	0	0	0	3426202590	0	0	0	555600419.9	0	231500175	0	0	0	13241810008	0	0	46300034.99	0	0	0	0	10926808259	0	0	0	0	324100245	0	0	231500175	0	0	0	0	0	0	416700314.9	0	0	0	92600069.99	0	46300034.99	0	0	0	0	0	0	0	46300034.99	0	0	0	0	0	0	92600069.99	0	92600069.99	648200489.9	0	0	0	138900105	0	0	0	0	0	0	92600069.99	0	6759805109	0	0	0	0	0	0	0	3379902555	0	1527901155	1435301085	0	0	0	324100245	0	0	0	0	0	463000349.9	0	0	0	0	0	0	92600069.99	0	0	185200140	324100245	0	0	0	0	277800210	0	0	0	0	5000403779	0	370400280	0	0	0	1898301435	0	0	0	0	138900105	0	0	0	694500524.9	0	0	0	0	92600069.99	0	0
3.9	0	0	0	0	0	46306577.9	879824980	22643916591	0	0	833518402.1	0	0	0	0	2454248629	0	0	2778394674	46306577.9	138919733.7	277839467.4	2407942051	277839467.4	46306577.9	0	0	0	0	92613155.79	0	0	46306577.9	0	23384821838	0	4352818322	46306577.9	92613155.79	0	0	0	46306577.9	4121285433	0	0	0	740905246.3	0	509372356.9	0	0	0	13197374701	0	0	46306577.9	0	0	0	0	23106982370	0	0	0	0	463065779	0	0	555678934.8	0	0	0	0	0	0	231532889.5	0	0	0	231532889.5	46306577.9	0	0	0	0	0	0	0	0	138919733.7	0	0	138919733.7	92613155.79	0	0	92613155.79	138919733.7	0	1620730226	0	0	185226311.6	416759201.1	138919733.7	0	0	0	0	0	92613155.79	0	28710078296	0	0	0	0	0	0	0	4676964368	0	3658219654	2176409161	0	46306577.9	0	740905246.3	0	46306577.9	0	0	0	879824980	0	0	0	0	0	46306577.9	138919733.7	0	0	509372356.9	277839467.4	0	0	0	0	231532889.5	0	0	0	0	8937169534	0	1620730226	0	0	0	4538044634	0	0	0	0	231532889.5	0	0	0	879824980	0	0	0	92613155.79	463065779	0	0
3.1	0	0	0	0	0	0	46321784.53	3103559563	0	0	324252491.7	0	0	0	0	2130802088	0	0	1621262458	0	46321784.53	92643569.06	1204366398	185287138.1	46321784.53	0	0	0	0	0	0	0	0	0	2501376364	0	1528618889	92643569.06	138965353.6	0	0	0	0	2130802088	0	0	0	185287138.1	0	370574276.2	0	0	0	833792121.5	0	0	0	0	0	0	0	7040911248	0	0	0	0	46321784.53	0	0	138965353.6	0	0	0	0	0	0	416896060.7	0	0	0	0	0	0	0	0	0	0	0	0	0	46321784.53	0	0	0	0	0	0	0	0	46321784.53	277930707.2	0	0	92643569.06	0	138965353.6	0	0	0	0	0	46321784.53	0	13062743237	0	0	0	0	0	0	0	3381490271	0	1111722829	1019079260	46321784.53	46321784.53	0	185287138.1	0	0	0	0	0	370574276.2	0	0	0	0	0	0	0	0	0	185287138.1	0	0	0	0	0	185287138.1	0	0	0	0	3520455624	0	231608922.6	0	0	0	1158044613	0	0	0	0	46321784.53	0	0	0	324252491.7	0	0	0	0	46321784.53	0	0
3.11	0	0	0	0	0	0	463066184.2	4908501552	0	0	694599276.2	0	0	0	46306618.42	2315330921	0	0	2454250776	0	0	138919855.2	1481811789	231533092.1	0	0	0	0	0	0	0	0	0	0	9307630302	0	5047421407	0	370452947.3	46306618.42	0	0	0	1528118408	0	0	0	324146328.9	0	370452947.3	0	0	0	1342891934	0	0	0	0	0	0	0	10696828854	0	0	0	0	416759565.7	0	0	231533092.1	0	0	0	0	0	0	277839710.5	0	0	0	46306618.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138919855.2	0	0	463066184.2	0	0	92613236.83	277839710.5	46306618.42	0	0	0	0	0	92613236.83	0	8983483973	0	0	46306618.42	0	0	0	0	2732090487	0	1389198552	2361637539	185226473.7	0	0	231533092.1	0	0	0	0	0	972438986.7	0	0	0	0	0	0	0	0	0	92613236.83	92613236.83	0	0	0	92613236.83	0	0	0	0	0	4723275078	0	231533092.1	0	0	0	1111358842	0	0	0	0	277839710.5	0	0	0	231533092.1	0	0	0	46306618.42	185226473.7	0	0
3.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3.13	0	92637809.84	0	0	0	0	92637809.84	11996596374	0	0	787421383.6	0	0	0	0	4353977063	0	0	4909803922	92637809.84	46318904.92	416870144.3	2269626341	555826859	92637809.84	0	0	0	0	0	0	0	0	0	11440769515	0	1713799482	138956714.8	555826859	46318904.92	0	0	138956714.8	3566555679	0	0	0	602145764	0	833740288.6	0	0	0	185275619.7	0	0	0	0	0	0	0	28995634480	0	0	0	0	602145764	0	0	741102478.7	0	0	0	46318904.92	0	277913429.5	648464668.9	0	0	0	185275619.7	0	92637809.84	0	0	0	0	0	0	0	0	0	0	92637809.84	46318904.92	0	0	185275619.7	0	46318904.92	1574842767	0	0	324232334.4	0	416870144.3	0	0	0	0	0	46318904.92	0	8291083981	0	0	0	0	0	0	0	6345689974	0	2918091010	4817166112	0	92637809.84	0	463189049.2	0	46318904.92	0	0	0	1945394007	0	0	0	0	0	0	46318904.92	0	0	0	185275619.7	0	0	0	0	46318904.92	0	0	0	0	7364705882	0	833740288.6	0	0	0	3983425823	0	0	0	0	416870144.3	0	0	0	648464668.9	0	0	0	0	416870144.3	0	0
3.14	0	0	0	0	0	0	92638798.25	8152214246	0	0	926387982.5	0	0	0	0	1528540171	0	0	2593886351	138958197.4	46319399.13	46319399.13	1157984978	277916394.8	46319399.13	0	0	0	0	0	0	0	0	0	9773393216	0	2223331158	0	46319399.13	185277596.5	0	0	0	2130692360	0	0	0	231596995.6	0	370555193	0	0	0	416874592.1	0	0	0	0	0	0	0	13895819738	0	0	0	0	463193991.3	0	0	416874592.1	0	0	0	46319399.13	0	92638798.25	231596995.6	0	0	0	324235793.9	0	0	0	0	0	0	0	0	0	0	0	0	92638798.25	0	0	0	138958197.4	0	92638798.25	1019026781	46319399.13	0	92638798.25	92638798.25	92638798.25	0	0	0	0	0	0	0	10375545405	0	0	0	0	0	0	0	3520274334	0	1389581974	2408608755	0	92638798.25	0	509513390.4	0	0	0	0	0	1482220772	0	0	0	0	0	0	0	0	0	324235793.9	92638798.25	0	0	0	0	46319399.13	0	0	0	0	4956175707	0	416874592.1	0	0	0	1899095364	0	0	0	0	185277596.5	0	0	0	277916394.8	0	0	0	0	231596995.6	0	0
3.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3.16	0	0	0	0	0	0	138916329.2	6482762027	0	0	1111330633	0	0	0	0	787192531.9	0	0	185221772.2	0	46305443.05	46305443.05	833497974.9	185221772.2	277832658.3	0	0	0	0	0	0	0	0	0	4028573545	0	2130050380	0	92610886.1	231527215.3	0	0	46305443.05	926108861	0	0	0	92610886.1	0	92610886.1	0	0	0	833497974.9	0	0	0	0	0	0	0	4954682406	0	0	0	0	92610886.1	0	0	324138101.4	0	0	0	0	0	0	648276202.7	0	0	0	92610886.1	0	92610886.1	0	0	0	0	0	0	0	0	0	0	0	46305443.05	0	0	46305443.05	0	46305443.05	463054430.5	0	0	46305443.05	46305443.05	0	0	0	0	0	0	46305443.05	0	33571446212	0	0	0	0	0	0	0	4167489875	0	1342857848	1481774178	0	0	0	463054430.5	0	0	0	0	0	509359873.6	0	0	0	0	0	0	0	0	0	46305443.05	138916329.2	0	0	0	0	92610886.1	0	0	0	0	1666995950	0	138916329.2	0	0	0	1203941519	0	0	0	0	185221772.2	0	0	0	92610886.1	0	0	0	0	138916329.2	0	0
3.17	0	0	0	0	0	0	324238345.8	7781720299	0	0	1065354565	0	0	0	0	972715037.3	0	0	1482232438	46319763.68	46319763.68	138959291	926395273.6	138959291	138959291	0	0	0	46319763.68	0	0	0	0	0	8708115572	0	1852790547	0	138959291	0	0	0	0	2362307948	0	0	46319763.68	185279054.7	0	138959291	0	0	0	3242383458	0	0	0	0	0	0	0	5882609988	0	0	0	0	46319763.68	0	0	231598818.4	0	0	0	0	0	0	370558109.5	0	0	0	46319763.68	0	46319763.68	0	0	0	0	0	0	0	46319763.68	0	0	0	0	0	0	46319763.68	0	92639527.36	509517400.5	0	0	0	92639527.36	46319763.68	0	0	0	0	0	0	0	15841359179	0	0	0	0	0	0	0	6345807624	0	1574871965	1574871965	0	0	0	92639527.36	0	0	0	0	0	833755746.3	0	0	0	0	0	0	0	0	0	370558109.5	185279054.7	0	0	0	0	0	0	0	0	0	2501267239	0	92639527.36	0	0	0	1621191729	0	0	0	0	138959291	0	0	0	185279054.7	0	0	0	0	231598818.4	0	0
3.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
